high,medium,low,id
0.02325645,0.23720393,0.7395396,203
0.030086981,0.120336376,0.8495766,204
0.014593097,0.14908922,0.8363177,205
0.06624126,0.19335486,0.7404039,206
0.062071208,0.32708758,0.6108412,207
0.32238987,0.36562103,0.31198907,208
0.020109287,0.23082297,0.7490677,209
0.0018535173,0.015478088,0.9826684,210
0.04616412,0.15356421,0.8002717,211
0.0048166495,0.05709931,0.938084,212
0.010837235,0.04341564,0.94574714,213
0.010626988,0.060576122,0.9287968,214
0.0051257485,0.044652645,0.95022166,215
0.07955378,0.35379398,0.56665224,216
0.12830274,0.453216,0.41848135,217
0.9081238,0.061583783,0.03029248,218
0.016645178,0.18138629,0.8019686,219
0.023689006,0.1654776,0.8108334,220
0.0032427853,0.052795276,0.9439619,221
0.056631133,0.556085,0.3872839,222
0.018419618,0.24731283,0.73426753,223
0.03224226,0.10200748,0.8657502,224
0.016715683,0.13078201,0.8525023,225
0.09476029,0.4923333,0.4129064,226
0.12584692,0.3556686,0.5184844,227
0.21979591,0.43410215,0.3461019,228
0.01793021,0.09701375,0.885056,229
0.078900486,0.8025062,0.118593305,230
0.014710791,0.2916905,0.69359875,231
0.032942712,0.1953888,0.77166843,232
0.038648997,0.34677568,0.61457527,233
0.2462048,0.45866323,0.295132,234
0.0012976351,0.011645762,0.9870566,235
0.007837793,0.11725931,0.87490284,236
0.0020360071,0.027079133,0.9708848,237
0.03757153,0.3030599,0.6593686,238
0.020915866,0.22627337,0.7528108,239
0.00088070706,0.02161675,0.9775025,240
0.37407425,0.4733926,0.15253319,241
0.030280672,0.34012178,0.62959754,242
0.070032105,0.36338797,0.56657994,243
0.10064052,0.5106612,0.3886983,244
0.11877169,0.37526277,0.5059656,245
0.011710804,0.18210532,0.80618393,246
0.37001583,0.34546474,0.28451946,247
0.0023429168,0.023584398,0.9740727,248
0.23756915,0.44888172,0.31354913,249
0.036028102,0.36226663,0.60170525,250
0.029637309,0.5505018,0.41986087,251
0.0057696016,0.07055735,0.92367303,252
0.12758093,0.3616838,0.51073533,253
0.00394493,0.055545237,0.9405099,254
0.26174825,0.4186608,0.31959096,255
0.013143211,0.22597465,0.7608822,256
0.4047769,0.444485,0.15073812,257
0.42746937,0.47826317,0.09426742,258
0.07378752,0.20633386,0.7198786,259
0.033749584,0.2956901,0.6705603,260
0.060286045,0.27495134,0.6647626,261
0.013701751,0.16636547,0.81993276,262
0.0062439637,0.07775976,0.9159963,263
0.001690371,0.011834762,0.9864748,264
0.18329246,0.51401097,0.30269656,265
0.009228023,0.06435658,0.9264154,266
0.12304047,0.45851466,0.41844484,267
0.0023233097,0.023136225,0.9745404,268
0.0015020841,0.02204851,0.9764494,269
0.25235704,0.63776594,0.10987705,270
0.19276327,0.6105532,0.19668354,271
0.0048556738,0.12081283,0.8743315,272
0.058242213,0.5852119,0.35654593,273
0.016271167,0.29648155,0.6872473,274
0.018935887,0.19935606,0.78170806,275
0.06037216,0.3004317,0.63919616,276
0.0015755497,0.029912243,0.96851224,277
0.008677604,0.1060764,0.88524604,278
0.32296744,0.52483827,0.15219423,279
0.10903029,0.44875205,0.44221765,280
0.005844234,0.058721106,0.9354347,281
0.05802501,0.36767033,0.5743047,282
0.08744746,0.6245611,0.28799146,283
0.15460752,0.6171229,0.22826959,284
0.040253818,0.3181229,0.6416233,285
0.048062854,0.22997016,0.721967,286
0.030264316,0.15056184,0.8191738,287
0.079898976,0.45965743,0.4604436,288
0.03895653,0.20775,0.75329345,289
0.041420706,0.20721847,0.75136083,290
0.0092686815,0.079266116,0.9114652,291
0.07228104,0.5361451,0.39157385,292
0.058106206,0.46843058,0.4734632,293
0.004726127,0.034584057,0.96068984,294
0.030579573,0.2531841,0.71623635,295
0.0007951269,0.015865516,0.9833393,296
0.21973409,0.5629269,0.21733905,297
0.007131556,0.045254067,0.9476143,298
0.607741,0.35021856,0.042040396,299
0.02734821,0.32578456,0.6468672,300
0.19614813,0.5408127,0.26303923,301
0.07871905,0.17682779,0.74445313,302
0.08225433,0.100103624,0.8176421,303
0.004753529,0.023166398,0.9720801,304
0.00709468,0.10004212,0.8928632,305
0.008897314,0.09387718,0.8972255,306
0.0644744,0.3047583,0.6307673,307
0.0022747538,0.021816906,0.9759083,308
0.00087732635,0.016124541,0.98299813,309
0.013197157,0.14780563,0.83899724,310
0.029952714,0.20921846,0.76082885,311
0.061530296,0.4457969,0.4926728,312
0.020643651,0.27488014,0.7044762,313
0.019001968,0.18038729,0.8006107,314
0.027976286,0.27749428,0.6945295,315
0.7953283,0.16365978,0.041011836,316
0.020425163,0.27107343,0.70850134,317
0.09836583,0.421381,0.48025322,318
0.219175,0.57508653,0.20573844,319
0.28768012,0.50023186,0.21208802,320
0.004716574,0.03874554,0.9565379,321
0.10566623,0.39407748,0.5002563,322
0.04875072,0.18441746,0.7668318,323
0.16336617,0.3438649,0.49276894,324
0.001341689,0.02765908,0.97099924,325
0.028714659,0.09625222,0.8750331,326
0.021060381,0.13551834,0.8434213,327
0.07392464,0.4859862,0.4400892,328
0.0029350321,0.033546012,0.963519,329
0.017391443,0.19050227,0.79210633,330
0.14317553,0.40891543,0.44790903,331
0.027896682,0.2030062,0.7690971,332
0.029404182,0.19195043,0.7786454,333
0.013117266,0.19208635,0.79479635,334
0.0010712048,0.036025092,0.9629037,335
0.108630896,0.42780542,0.4635637,336
0.004027608,0.10574099,0.89023143,337
0.27003628,0.60756063,0.1224031,338
0.03615766,0.18540855,0.7784338,339
0.059701346,0.1861443,0.7541543,340
0.19045748,0.37038082,0.43916166,341
0.0019384564,0.022651121,0.97541046,342
0.14349915,0.6109008,0.24560004,343
0.11454036,0.4096031,0.47585657,344
0.020631673,0.12169708,0.85767126,345
0.043356337,0.37255368,0.58409,346
0.02246399,0.121850625,0.85568535,347
0.010335241,0.07246486,0.91719997,348
0.23589109,0.46677357,0.29733536,349
0.006715476,0.030305272,0.9629793,350
0.31584275,0.45973682,0.2244205,351
0.0017763552,0.026761815,0.97146183,352
0.55252683,0.26688856,0.18058458,353
0.23952062,0.39788795,0.36259145,354
0.011345165,0.09433444,0.89432037,355
0.24229726,0.29292032,0.4647824,356
0.16808972,0.42968228,0.40222797,357
0.0074454513,0.042462062,0.9500925,358
0.0006951201,0.009560892,0.989744,359
0.113306575,0.37755692,0.5091365,360
0.049587976,0.27698478,0.6734273,361
0.07005335,0.5184684,0.41147825,362
0.20162675,0.49998444,0.29838878,363
0.0085025355,0.027745418,0.9637521,364
0.11903042,0.5980939,0.2828757,365
0.22263582,0.49247307,0.2848911,366
0.09434894,0.37024263,0.53540844,367
0.027742224,0.30428326,0.6679745,368
0.09266402,0.45407325,0.45326272,369
0.36829802,0.41354975,0.21815223,370
0.01995575,0.21765673,0.7623875,371
0.03482638,0.28242788,0.68274575,372
0.0035426079,0.059951738,0.9365057,373
0.0022377793,0.04388192,0.95388025,374
0.29316413,0.5616122,0.14522363,375
0.00036038458,0.004385939,0.9952537,376
0.052420788,0.49694663,0.45063257,377
0.08372353,0.41447353,0.5018029,378
0.27537656,0.57335407,0.15126936,379
0.039479636,0.475847,0.48467335,380
0.06450119,0.28199214,0.65350664,381
0.020226745,0.12347924,0.856294,382
0.3421874,0.49907035,0.15874231,383
0.019364346,0.27487314,0.7057625,384
0.008225026,0.06977467,0.92200035,385
0.039409872,0.24863681,0.71195334,386
0.23667873,0.4620955,0.30122575,387
0.028917026,0.32294467,0.6481383,388
0.15070216,0.33160585,0.517692,389
0.020912627,0.14918026,0.8299071,390
0.03584748,0.2058028,0.7583497,391
0.06732571,0.32191712,0.6107572,392
0.15435226,0.5639436,0.2817041,393
0.00084786076,0.016021915,0.9831303,394
0.24743314,0.46358553,0.2889813,395
0.011484984,0.19173425,0.7967808,396
0.01668896,0.1705514,0.8127597,397
0.097161435,0.49265847,0.41018006,398
0.37968257,0.5303027,0.09001474,399
0.0012495463,0.010106751,0.9886437,400
0.04590669,0.25586304,0.6982303,401
0.09915579,0.4066128,0.49423143,402
0.00540324,0.09857685,0.8960199,403
0.008836357,0.07312491,0.9180387,404
0.007999267,0.068479195,0.9235215,405
0.00964868,0.17458454,0.81576675,406
0.15733841,0.529684,0.31297758,407
0.48954922,0.2724791,0.23797168,408
0.028962998,0.42954588,0.5414911,409
0.04076928,0.26112664,0.698104,410
0.020529445,0.25443384,0.7250367,411
0.0004993348,0.009499947,0.9900007,412
0.02367668,0.22154093,0.75478244,413
0.044842843,0.35635525,0.5988019,414
0.0036379835,0.03242636,0.9639357,415
0.21091266,0.5512605,0.23782687,416
0.01800781,0.3402569,0.6417353,417
0.029747399,0.23424554,0.73600703,418
0.004336046,0.07395049,0.9217134,419
0.17267942,0.5710734,0.25624716,420
0.0105792675,0.12877238,0.8606484,421
0.33571655,0.48913896,0.17514445,422
0.24297999,0.5488647,0.20815529,423
0.059079744,0.44588187,0.49503842,424
0.075153336,0.7056932,0.21915348,425
0.003157064,0.03881284,0.95803005,426
0.042933516,0.2677168,0.68934965,427
0.038981598,0.38814497,0.5728734,428
0.10969428,0.4274117,0.46289402,429
0.41129404,0.40911028,0.17959568,430
0.17036937,0.27627346,0.5533572,431
0.06710158,0.31297657,0.61992186,432
0.026558597,0.100995235,0.8724461,433
0.014982227,0.08647531,0.89854246,434
0.06435733,0.57838166,0.35726103,435
0.028992305,0.113079585,0.8579281,436
0.13575763,0.46427336,0.39996898,437
0.28759405,0.41849378,0.29391217,438
0.0024708267,0.034521144,0.96300805,439
0.07321172,0.37885085,0.5479374,440
0.16983095,0.40332645,0.4268426,441
0.8953363,0.07310533,0.03155837,442
0.0039398056,0.04452418,0.951536,443
0.0029171784,0.020949703,0.9761331,444
0.009003318,0.1711836,0.8198131,445
0.040609576,0.39069435,0.5686961,446
0.07403231,0.2527308,0.67323685,447
0.010051328,0.07445103,0.91549766,448
0.018593011,0.113895185,0.86751175,449
0.10055293,0.40769374,0.49175334,450
0.16658303,0.5493395,0.28407747,451
0.16018687,0.42064464,0.41916847,452
0.7617363,0.12767932,0.110584356,453
0.026455788,0.06839383,0.9051504,454
0.021996656,0.26905325,0.7089501,455
0.034044106,0.10936577,0.85659015,456
0.0069475723,0.112479724,0.88057274,457
0.005695372,0.10096314,0.8933415,458
0.0056373607,0.1159752,0.87838745,459
0.01679263,0.17941867,0.80378866,460
0.031942695,0.23192072,0.7361366,461
0.122791365,0.43538612,0.4418225,462
0.0203757,0.17064452,0.80897975,463
0.0079968255,0.031410817,0.9605923,464
0.1400464,0.5184495,0.34150416,465
0.08204857,0.061403565,0.85654783,466
0.029781135,0.11011553,0.8601033,467
0.0074252826,0.06903444,0.9235403,468
0.07794982,0.24041353,0.6816367,469
0.25886297,0.5409151,0.20022193,470
0.10982856,0.4598917,0.4302797,471
0.014814059,0.32715312,0.6580328,472
0.0037086902,0.055902652,0.9403886,473
0.006013343,0.052050177,0.94193643,474
0.031071313,0.28963846,0.67929024,475
0.079575606,0.3388225,0.58160186,476
0.013654041,0.1352493,0.8510967,477
0.24714129,0.49436554,0.2584932,478
0.0010422805,0.023670532,0.9752872,479
0.024786826,0.19835739,0.7768558,480
0.038817823,0.44223374,0.51894844,481
0.08869588,0.49195933,0.41934478,482
0.025767116,0.21958229,0.7546506,483
0.4252366,0.36509374,0.20966959,484
0.0072322544,0.089898236,0.9028696,485
0.038558226,0.31448817,0.6469536,486
0.17782515,0.5545659,0.26760894,487
0.00087629893,0.0057712756,0.9933524,488
0.17334743,0.43466786,0.39198467,489
0.12968338,0.5821157,0.28820094,490
0.10877954,0.21579681,0.6754236,491
0.05849372,0.46645457,0.47505173,492
0.06102947,0.49058816,0.44838235,493
0.019069672,0.14762588,0.83330446,494
0.023981944,0.2715672,0.70445085,495
0.02384935,0.2561988,0.7199518,496
0.021980427,0.28851447,0.68950516,497
0.011376041,0.1053019,0.8833221,498
0.14369684,0.29971284,0.5565903,499
0.01104384,0.06636663,0.9225895,500
0.09237263,0.5122868,0.3953406,501
0.028761258,0.36799008,0.60324866,502
0.0027129366,0.037136387,0.96015066,503
0.25813353,0.4715833,0.2702832,504
0.0035917962,0.038536407,0.9578718,505
0.033420987,0.2343986,0.73218036,506
0.16645037,0.6461778,0.18737186,507
0.048126288,0.31508026,0.63679343,508
0.19763848,0.4505549,0.35180658,509
0.079480976,0.5077345,0.41278455,510
0.038842373,0.37773013,0.58342755,511
0.21719056,0.52497846,0.25783098,512
0.025803076,0.253352,0.7208449,513
0.14535436,0.35452977,0.5001158,514
0.114655726,0.18631825,0.69902605,515
0.024197046,0.13575393,0.840049,516
0.34520072,0.41855684,0.23624246,517
0.035124116,0.19032706,0.7745488,518
0.05971089,0.31505254,0.6252366,519
0.120548554,0.16689153,0.71255994,520
0.14640328,0.3457132,0.50788355,521
0.025437737,0.17400692,0.80055535,522
0.00084026903,0.0077726226,0.99138707,523
0.005323563,0.0478337,0.94684273,524
0.030323895,0.24089132,0.7287848,525
0.07580889,0.2688777,0.6553134,526
0.03243471,0.26935565,0.69820964,527
0.012581881,0.10352525,0.88389283,528
0.060911816,0.524728,0.41436017,529
0.005949954,0.10363854,0.89041156,530
0.004341731,0.036951512,0.95870674,531
0.014443821,0.08252327,0.90303296,532
0.34125936,0.455525,0.20321561,533
0.11440188,0.33712876,0.5484694,534
0.007757748,0.3337078,0.65853447,535
0.21137848,0.47310427,0.31551722,536
0.040239703,0.4807146,0.4790457,537
0.025958635,0.27604893,0.6979924,538
0.19091241,0.5337124,0.2753752,539
0.021593913,0.09061022,0.88779587,540
0.016575884,0.07442052,0.9090036,541
0.028122937,0.18336588,0.78851116,542
0.08055632,0.2372565,0.6821872,543
0.11916358,0.42411566,0.45672074,544
0.0704152,0.28357702,0.64600784,545
0.013646751,0.08979493,0.89655834,546
0.23447496,0.5323757,0.23314936,547
0.069454566,0.55188864,0.37865683,548
0.3364728,0.40836906,0.25515816,549
0.017020034,0.109780215,0.8731997,550
0.13630237,0.7180615,0.14563614,551
0.016008608,0.22640297,0.75758845,552
0.017921906,0.1001518,0.8819263,553
0.0033657947,0.054138947,0.9424952,554
0.30435395,0.34870756,0.3469385,555
0.0010683541,0.016856305,0.9820754,556
0.17006691,0.4710964,0.3588367,557
0.0005841996,0.021948274,0.97746754,558
0.0006458368,0.022673417,0.9766807,559
0.053543814,0.4206291,0.5258271,560
0.01747214,0.19950601,0.78302187,561
0.01134369,0.05685389,0.9318024,562
0.12467276,0.35766062,0.51766664,563
0.126549,0.41493827,0.4585127,564
0.003789041,0.06016597,0.936045,565
0.0275891,0.27382755,0.6985833,566
0.0040707234,0.07194591,0.92398334,567
0.056632724,0.6394008,0.30396646,568
0.055597503,0.3405516,0.6038509,569
0.024712158,0.13426152,0.84102625,570
0.1668076,0.4825378,0.35065457,571
0.036198393,0.25882772,0.7049739,572
0.01652417,0.11763759,0.8658382,573
0.007935057,0.035092745,0.95697224,574
0.07461302,0.50975984,0.41562715,575
0.08123313,0.58020407,0.33856282,576
0.016382495,0.08013613,0.9034814,577
0.21096659,0.4170915,0.37194192,578
0.041761413,0.33040258,0.627836,579
0.016785523,0.08262691,0.9005875,580
0.021890365,0.1452685,0.8328411,581
0.00061720435,0.013278721,0.9861041,582
0.016658932,0.14271148,0.8406296,583
0.009068758,0.1163836,0.87454766,584
0.005308336,0.10888537,0.8858063,585
0.03520635,0.42769143,0.5371023,586
0.03437318,0.19367638,0.7719504,587
0.1112933,0.3480777,0.54062897,588
0.4395757,0.42502487,0.13539943,589
0.00435617,0.052016962,0.9436269,590
0.0044232244,0.020653166,0.97492355,591
0.031220399,0.27474114,0.69403845,592
0.35541433,0.4601713,0.1844144,593
0.27656797,0.383636,0.339796,594
0.037870083,0.27952245,0.6826075,595
0.09246426,0.2099858,0.69754994,596
0.60719603,0.26243767,0.13036631,597
0.51924133,0.36951074,0.11124793,598
0.030282268,0.31834617,0.6513716,599
0.15749088,0.5252529,0.31725624,600
0.004696272,0.058309246,0.9369945,601
0.0006144805,0.010556729,0.9888287,602
0.03961889,0.23978993,0.7205912,603
0.014618384,0.14216141,0.84322023,604
0.021208579,0.20448323,0.7743082,605
0.1204576,0.5341434,0.34539905,606
0.008911982,0.061639458,0.9294486,607
0.011593648,0.18850291,0.79990345,608
0.1004803,0.54697526,0.35254443,609
0.008708691,0.07738066,0.9139107,610
0.003790249,0.07958457,0.91662514,611
0.038525,0.23839678,0.7230782,612
0.014598991,0.08421366,0.90118736,613
0.030892357,0.04875416,0.9203535,614
0.10770412,0.33801842,0.5542775,615
0.025421776,0.33334336,0.6412349,616
0.006303501,0.057114005,0.9365825,617
0.14000332,0.5158159,0.34418082,618
0.06523955,0.42585504,0.5089055,619
0.042853046,0.34887138,0.6082756,620
0.01594344,0.13570236,0.8483542,621
0.067037195,0.19147629,0.74148655,622
0.02658874,0.15274937,0.8206619,623
0.045469563,0.36369705,0.59083337,624
0.009704627,0.100042544,0.8902529,625
0.004740767,0.030971892,0.9642873,626
0.002022623,0.027834658,0.9701427,627
0.0030001234,0.041736,0.9552639,628
0.1373963,0.5523679,0.31023577,629
0.17931488,0.4948521,0.32583302,630
0.5450588,0.35291466,0.10202655,631
0.23523106,0.4418458,0.32292312,632
0.0150978705,0.05251924,0.9323829,633
0.018016184,0.24000818,0.7419756,634
0.031866323,0.1408458,0.82728785,635
0.006656891,0.12699413,0.8663489,636
0.0061822324,0.044008147,0.94980955,637
0.1446101,0.55269384,0.30269605,638
0.010375067,0.13582358,0.85380137,639
0.087448105,0.5879138,0.32463813,640
0.39186522,0.35058123,0.25755352,641
0.018678209,0.11430832,0.8670135,642
0.32933158,0.5161388,0.15452963,643
0.12544252,0.3912997,0.48325783,644
0.08174119,0.4090981,0.5091607,645
0.021539329,0.16528486,0.81317586,646
0.4867765,0.36862934,0.1445942,647
0.011341338,0.117528364,0.8711302,648
0.19129921,0.4011036,0.4075972,649
0.069275856,0.41462076,0.5161034,650
0.043977443,0.23046632,0.72555625,651
0.010877045,0.13653573,0.8525872,652
0.06422196,0.35921615,0.57656187,653
0.100213245,0.4225601,0.47722664,654
0.0011835607,0.028017567,0.97079885,655
0.0027628113,0.022379177,0.974858,656
0.012771761,0.21683632,0.7703919,657
0.008601798,0.05730152,0.93409675,658
0.027668592,0.14995834,0.82237303,659
0.03793749,0.46803668,0.49402583,660
0.0006221994,0.009199471,0.99017835,661
0.08944187,0.58878577,0.3217724,662
0.31582838,0.39008403,0.2940876,663
0.033965778,0.16668883,0.7993454,664
0.2719072,0.48951253,0.2385802,665
0.68778276,0.19693448,0.11528276,666
0.0591952,0.20631908,0.73448575,667
0.26515472,0.36153826,0.37330705,668
0.024492977,0.28690425,0.6886028,669
0.0012957504,0.019233782,0.97947043,670
0.0013699641,0.029589878,0.9690402,671
0.040423907,0.23076932,0.7288068,672
0.002499353,0.031591948,0.9659087,673
0.2036269,0.45830306,0.33807,674
0.0055621015,0.02728692,0.967151,675
0.004008514,0.034630075,0.9613614,676
0.00087871973,0.009721019,0.9894002,677
0.005113678,0.09836714,0.8965192,678
0.0037652496,0.060934197,0.9353006,679
0.0420419,0.39704663,0.5609115,680
0.00037500536,0.00636075,0.9932642,681
0.24435471,0.28147995,0.4741653,682
0.07800535,0.5146876,0.40730703,683
0.25777304,0.51810753,0.2241194,684
0.10628837,0.37911126,0.5146004,685
0.055721775,0.32799911,0.61627907,686
0.10902133,0.33968967,0.551289,687
0.099948056,0.464547,0.43550488,688
0.090885036,0.22347912,0.68563586,689
0.05506568,0.36949825,0.57543606,690
0.017474696,0.04980695,0.9327184,691
0.04226134,0.41601542,0.54172325,692
0.44932252,0.43937227,0.11130526,693
0.0057067503,0.04047306,0.95382017,694
0.11715497,0.3021805,0.5806645,695
